xflr5 v6.58

NACA 2412 - 03
Reynolds =,  900000,Mach =,    0,NCrit =, 9.0
  Alpha        Cd        Cl        Cm        XTr1      XTr2   TEHMom    Cpmn
-14.000,    0.025, -1.061, -0.079,  0.998,  0.014,-0.0006,-9.0889
Cpi,Cpv
 0.1404, 0.0969
 0.1613, 0.1178
 0.1879, 0.1439
 0.2184, 0.1741
 0.2528, 0.2082
 0.2912, 0.2462
 0.3336, 0.2883
 0.3799, 0.3345
 0.4304, 0.3848
 0.4848, 0.4393
 0.5432, 0.4980
 0.6053, 0.5607
 0.6706, 0.6272
 0.7384, 0.6966
 0.8071, 0.7683
 0.8741, 0.8394
 0.9351, 0.9071
 0.9819, 0.9638
 0.9998, 0.9975
 0.9617, 0.9843
 0.8160, 0.8795
 0.4643, 0.5952
-0.2756,-0.0290
-1.6976,-1.2609
-4.0549,-3.3317
-6.9386,-5.8997
-9.1214,-7.8263
-9.3222,-7.9271
-8.2362,-7.1549
-6.9069,-6.8893
-5.7435,-5.7623
-4.8135,-4.3740
-4.0845,-3.6678
-3.5101,-3.1738
-3.0511,-2.7773
-2.6780,-2.4494
-2.3698,-2.1746
-2.1110,-1.9416
-1.8907,-1.7418
-1.7006,-1.5683
-1.5348,-1.4163
-1.3888,-1.2819
-1.2591,-1.1621
-1.1431,-1.0546
-1.0386,-0.9577
-0.9443,-0.8699
-0.8587,-0.7901
-0.7809,-0.7174
-0.7104,-0.6512
-0.6466,-0.5909
-0.5919,-0.5366
-0.5444,-0.4867
-0.4926,-0.4368
-0.4422,-0.3886
-0.3933,-0.3421
-0.3457,-0.2973
-0.2991,-0.2541
-0.2530,-0.2125
-0.2063,-0.1722
-0.1551,-0.1333
-0.1011,-0.0959
 0.0292,-0.0707
-0.0535,-0.0697
-0.0663,-0.0550
-0.0577,-0.0382
-0.0423,-0.0200
-0.0234,-0.0011
-0.0019, 0.0181
 0.0218, 0.0371
 0.0480, 0.0557
 0.0771, 0.0735
 0.1103, 0.0900
 0.1493, 0.1049
 0.1988, 0.1177
 0.2620, 0.1276
 0.4281, 0.1328


Reynolds =,  900000,Mach =,    0,NCrit =, 9.0
  Alpha        Cd        Cl        Cm        XTr1      XTr2   TEHMom    Cpmn
-12.000,    0.019, -0.829, -0.091,  0.981,  0.019, 0.0034,-6.8607
Cpi,Cpv
 0.4251, 0.1609
 0.2633, 0.1128
 0.2038, 0.0252
 0.1583, 0.0204
 0.1240, 0.0147
 0.0961, 0.0076
 0.0725,-0.0013
 0.0520,-0.0122
 0.0337,-0.0251
 0.0168,-0.0396
 0.0002,-0.0553
-0.0178,-0.0728
-0.0381,-0.0932
-0.0935,-0.1333
-0.1359,-0.1504
-0.1437,-0.1532
-0.1100,-0.1400
-0.0624,-0.1063
-0.0345,-0.0796
-0.0186,-0.0634
-0.0055,-0.0499
 0.0066,-0.0375
 0.0187,-0.0253
 0.0312,-0.0127
 0.0445, 0.0006
 0.0587, 0.0145
 0.0740, 0.0290
 0.0874, 0.0426
 0.1059, 0.0609
 0.1300, 0.0846
 0.1582, 0.1124
 0.1905, 0.1442
 0.2268, 0.1801
 0.2672, 0.2201
 0.3119, 0.2644
 0.3609, 0.3131
 0.4143, 0.3663
 0.4721, 0.4241
 0.5342, 0.4865
 0.6005, 0.5535
 0.6704, 0.6245
 0.7431, 0.6994
 0.8166, 0.7759
 0.8878, 0.8525
 0.9503, 0.9230
 0.9927, 0.9786
 0.9927, 0.9997
 0.9075, 0.9496
 0.6536, 0.7542
 0.0723, 0.2739
-1.1011,-0.7309
-3.1190,-2.4943
-5.6802,-4.7714
-7.7215,-6.5896
-8.0548,-6.8607
-7.2158,-6.1220
-6.1128,-5.8298
-5.1230,-5.4096
-4.3203,-3.9847
-3.6848,-3.2998
-3.1801,-2.8667
-2.7743,-2.5207
-2.4427,-2.2318
-2.1673,-1.9877
-1.9351,-1.7794
-1.7365,-1.5997
-1.5646,-1.4431
-1.4141,-1.3052
-1.2812,-1.1828
-1.1627,-1.0733
-1.0563,-0.9748
-0.9604,-0.8857
-0.8735,-0.8047
-0.7945,-0.7310
-0.7226,-0.6637
-0.6573,-0.6023
-0.5981,-0.5463
-0.5475,-0.4962
-0.5037,-0.4503
-0.4554,-0.4038
-0.4083,-0.3587
-0.3624,-0.3148
-0.3176,-0.2722
-0.2737,-0.2309
-0.2301,-0.1905
-0.1857,-0.1510
-0.1368,-0.1120
-0.0850,-0.0736
 0.0427,-0.0459
-0.0392,-0.0472
-0.0531,-0.0356
-0.0458,-0.0206
-0.0318,-0.0035
-0.0143, 0.0148
 0.0057, 0.0340
 0.0281, 0.0536
 0.0528, 0.0732
 0.0806, 0.0924
 0.1124, 0.1109
 0.1501, 0.1279
 0.1983, 0.1428
 0.2604, 0.1546
 0.4251, 0.1609


Reynolds =,  900000,Mach =,    0,NCrit =, 9.0
  Alpha        Cd        Cl        Cm        XTr1      XTr2   TEHMom    Cpmn
-11.000,    0.016, -0.729, -0.092,  0.962,  0.020, 0.0041,-5.9857
Cpi,Cpv
 0.4225, 0.1851
 0.2578, 0.1627
 0.1963, 0.1091
 0.1489, 0.0084
 0.1128,-0.0066
 0.0830,-0.0136
 0.0575,-0.0217
 0.0351,-0.0315
 0.0149,-0.0431
-0.0041,-0.0568
-0.0228,-0.0728
-0.0431,-0.0912
-0.0658,-0.1132
-0.1249,-0.1554
-0.1689,-0.1730
-0.1774,-0.1764
-0.1430,-0.1638
-0.0952,-0.1316
-0.0687,-0.1070
-0.0545,-0.0928
-0.0433,-0.0813
-0.0332,-0.0710
-0.0232,-0.0609
-0.0129,-0.0505
-0.0018,-0.0396
 0.0100,-0.0281
 0.0229,-0.0160
 0.0334,-0.0051
 0.0492, 0.0106
 0.0707, 0.0317
 0.0964, 0.0569
 0.1261, 0.0862
 0.1600, 0.1196
 0.1982, 0.1573
 0.2407, 0.1994
 0.2878, 0.2461
 0.3395, 0.2975
 0.3961, 0.3538
 0.4575, 0.4152
 0.5239, 0.4817
 0.5949, 0.5534
 0.6701, 0.6295
 0.7485, 0.7101
 0.8276, 0.7922
 0.9032, 0.8736
 0.9662, 0.9453
 0.9994, 0.9935
 0.9679, 0.9869
 0.8020, 0.8640
 0.3653, 0.5007
-0.5778,-0.3154
-2.2765,-1.8236
-4.5267,-3.8529
-6.4208,-5.5794
-6.8653,-5.9857
-6.2504,-5.3991
-5.3566,-5.0499
-4.5288,-4.9124
-3.8458,-3.5573
-3.2987,-2.9751
-2.8603,-2.6037
-2.5051,-2.3008
-2.2130,-2.0448
-1.9692,-1.8268
-1.7625,-1.6397
-1.5850,-1.4774
-1.4306,-1.3353
-1.2950,-1.2098
-1.1746,-1.0979
-1.0670,-0.9974
-0.9702,-0.9067
-0.8825,-0.8244
-0.8029,-0.7494
-0.7303,-0.6810
-0.6641,-0.6184
-0.6039,-0.5613
-0.5494,-0.5093
-0.5028,-0.4630
-0.4625,-0.4208
-0.4177,-0.3776
-0.3739,-0.3352
-0.3310,-0.2938
-0.2891,-0.2534
-0.2478,-0.2139
-0.2066,-0.1749
-0.1646,-0.1360
-0.1179,-0.0965
-0.0683,-0.0564
 0.0568,-0.0244
-0.0243,-0.0295
-0.0393,-0.0222
-0.0333,-0.0099
-0.0208, 0.0054
-0.0047, 0.0227
 0.0140, 0.0414
 0.0349, 0.0613
 0.0583, 0.0819
 0.0847, 0.1029
 0.1151, 0.1239
 0.1514, 0.1440
 0.1983, 0.1622
 0.2592, 0.1772
 0.4225, 0.1851


Reynolds =,  900000,Mach =,    0,NCrit =, 9.0
  Alpha        Cd        Cl        Cm        XTr1      XTr2   TEHMom    Cpmn
-10.000,    0.013, -0.631, -0.090,  0.939,  0.024, 0.0042,-5.1361
Cpi,Cpv
 0.4202, 0.1956
 0.2526, 0.1759
 0.1894, 0.1400
 0.1400, 0.0950
 0.1020, 0.0001
 0.0703,-0.0355
 0.0429,-0.0431
 0.0186,-0.0517
-0.0036,-0.0619
-0.0246,-0.0740
-0.0454,-0.0887
-0.0680,-0.1071
-0.0932,-0.1304
-0.1560,-0.1746
-0.2017,-0.1925
-0.2107,-0.1966
-0.1758,-0.1850
-0.1278,-0.1547
-0.1028,-0.1323
-0.0904,-0.1203
-0.0811,-0.1111
-0.0731,-0.1030
-0.0653,-0.0952
-0.0573,-0.0872
-0.0486,-0.0787
-0.0393,-0.0697
-0.0291,-0.0604
-0.0215,-0.0522
-0.0087,-0.0394
 0.0101,-0.0211
 0.0329, 0.0014
 0.0599, 0.0279
 0.0911, 0.0587
 0.1266, 0.0937
 0.1665, 0.1332
 0.2112, 0.1774
 0.2607, 0.2265
 0.3154, 0.2808
 0.3754, 0.3405
 0.4408, 0.4058
 0.5118, 0.4769
 0.5883, 0.5536
 0.6697, 0.6363
 0.7548, 0.7227
 0.8405, 0.8121
 0.9206, 0.8974
 0.9819, 0.9685
 0.9971, 1.0000
 0.9092, 0.9410
 0.6033, 0.6859
-0.1286, 0.0428
-1.5286,-1.2190
-3.4794,-3.0085
-5.2210,-4.6220
-5.7551,-5.1361
-5.3412,-4.7418
-4.6392,-4.3046
-3.9618,-4.1134
-3.3907,-3.4312
-2.9267,-2.6860
-2.5509,-2.3410
-2.2438,-2.0790
-1.9894,-1.8568
-1.7757,-1.6654
-1.5935,-1.4994
-1.4362,-1.3545
-1.2988,-1.2268
-1.1774,-1.1134
-1.0694,-1.0119
-0.9723,-0.9204
-0.8847,-0.8374
-0.8051,-0.7619
-0.7326,-0.6930
-0.6663,-0.6299
-0.6057,-0.5721
-0.5505,-0.5192
-0.5004,-0.4712
-0.4578,-0.4287
-0.4211,-0.3903
-0.3797,-0.3502
-0.3391,-0.3107
-0.2992,-0.2720
-0.2600,-0.2340
-0.2214,-0.1966
-0.1826,-0.1594
-0.1430,-0.1219
-0.0985,-0.0830
-0.0511,-0.0423
 0.0713,-0.0066
-0.0089,-0.0153
-0.0249,-0.0123
-0.0203,-0.0027
-0.0091, 0.0105
 0.0055, 0.0262
 0.0228, 0.0437
 0.0423, 0.0628
 0.0643, 0.0831
 0.0893, 0.1045
 0.1184, 0.1265
 0.1533, 0.1483
 0.1988, 0.1689
 0.2584, 0.1864
 0.4202, 0.1956


Reynolds =,  900000,Mach =,    0,NCrit =, 9.0
  Alpha        Cd        Cl        Cm        XTr1      XTr2   TEHMom    Cpmn
 -9.000,    0.012, -0.527, -0.089,  0.921,  0.028, 0.0045,-4.2751
Cpi,Cpv
 0.4182, 0.2008
 0.2480, 0.1789
 0.1829, 0.1421
 0.1316, 0.1110
 0.0917, 0.0692
 0.0581,-0.0429
 0.0289,-0.0692
 0.0026,-0.0771
-0.0216,-0.0859
-0.0447,-0.0965
-0.0677,-0.1095
-0.0926,-0.1264
-0.1203,-0.1499
-0.1868,-0.1960
-0.2341,-0.2142
-0.2438,-0.2191
-0.2083,-0.2084
-0.1603,-0.1801
-0.1367,-0.1602
-0.1262,-0.1504
-0.1190,-0.1435
-0.1131,-0.1377
-0.1076,-0.1323
-0.1020,-0.1267
-0.0958,-0.1208
-0.0892,-0.1145
-0.0817,-0.1079
-0.0772,-0.1028
-0.0676,-0.0930
-0.0519,-0.0777
-0.0321,-0.0583
-0.0082,-0.0348
 0.0200,-0.0071
 0.0524, 0.0249
 0.0894, 0.0614
 0.1312, 0.1027
 0.1780, 0.1490
 0.2301, 0.2007
 0.2878, 0.2580
 0.3515, 0.3213
 0.4214, 0.3909
 0.4977, 0.4673
 0.5805, 0.5501
 0.6693, 0.6402
 0.7624, 0.7345
 0.8558, 0.8318
 0.9402, 0.9218
 0.9950, 0.9878
 0.9752, 0.9877
 0.7857, 0.8346
 0.2461, 0.3582
-0.8762,-0.6598
-2.5396,-2.2022
-4.1234,-3.6824
-4.7254,-4.2751
-4.4892,-4.0610
-3.9615,-3.6121
-3.4226,-3.3710
-2.9555,-3.2522
-2.5692,-2.3887
-2.2523,-2.0684
-1.9907,-1.8497
-1.7722,-1.6621
-1.5871,-1.4974
-1.4284,-1.3529
-1.2904,-1.2255
-1.1693,-1.1124
-1.0617,-1.0114
-0.9655,-0.9205
-0.8787,-0.8382
-0.8000,-0.7633
-0.7282,-0.6948
-0.6626,-0.6321
-0.6025,-0.5745
-0.5474,-0.5216
-0.4971,-0.4732
-0.4514,-0.4292
-0.4127,-0.3905
-0.3794,-0.3557
-0.3414,-0.3188
-0.3039,-0.2823
-0.2670,-0.2463
-0.2306,-0.2109
-0.1945,-0.1758
-0.1582,-0.1407
-0.1209,-0.1050
-0.0787,-0.0674
-0.0334,-0.0271
 0.0862, 0.0107
 0.0069,-0.0006
-0.0100,-0.0009
-0.0067, 0.0065
 0.0030, 0.0178
 0.0163, 0.0318
 0.0321, 0.0479
 0.0502, 0.0657
 0.0708, 0.0851
 0.0944, 0.1059
 0.1221, 0.1277
 0.1557, 0.1501
 0.1997, 0.1719
 0.2581, 0.1909
 0.4182, 0.2008


Reynolds =,  900000,Mach =,    0,NCrit =, 9.0
  Alpha        Cd        Cl        Cm        XTr1      XTr2   TEHMom    Cpmn
 -8.000,    0.011, -0.420, -0.089,  0.906,  0.036, 0.0049,-3.4552
Cpi,Cpv
 0.4167, 0.2055
 0.2437, 0.1812
 0.1768, 0.1412
 0.1237, 0.1084
 0.0819, 0.0791
 0.0464, 0.0237
 0.0153,-0.0965
-0.0129,-0.1045
-0.0392,-0.1123
-0.0644,-0.1213
-0.0895,-0.1326
-0.1167,-0.1473
-0.1470,-0.1698
-0.2172,-0.2170
-0.2662,-0.2355
-0.2766,-0.2412
-0.2405,-0.2316
-0.1925,-0.2056
-0.1704,-0.1883
-0.1619,-0.1809
-0.1568,-0.1763
-0.1532,-0.1729
-0.1501,-0.1700
-0.1469,-0.1670
-0.1434,-0.1637
-0.1395,-0.1602
-0.1350,-0.1566
-0.1338,-0.1545
-0.1275,-0.1480
-0.1151,-0.1359
-0.0986,-0.1198
-0.0780,-0.0996
-0.0532,-0.0752
-0.0241,-0.0466
 0.0095,-0.0134
 0.0479, 0.0245
 0.0913, 0.0675
 0.1402, 0.1159
 0.1950, 0.1702
 0.2559, 0.2306
 0.3236, 0.2979
 0.3984, 0.3724
 0.4809, 0.4549
 0.5713, 0.5452
 0.6689, 0.6439
 0.7719, 0.7483
 0.8743, 0.8545
 0.9616, 0.9483
 0.9998, 0.9995
 0.9125, 0.9361
 0.5459, 0.6150
-0.3199,-0.1789
-1.7085,-1.4729
-3.1295,-2.8207
-3.7777,-3.4552
-3.6957,-3.4015
-3.3244,-3.0605
-2.9118,-2.7628
-2.5407,-2.6026
-2.2267,-2.4059
-1.9650,-1.8202
-1.7462,-1.6150
-1.5615,-1.4624
-1.4037,-1.3269
-1.2672,-1.2048
-1.1478,-1.0953
-1.0422,-0.9970
-0.9479,-0.9083
-0.8631,-0.8280
-0.7862,-0.7548
-0.7161,-0.6878
-0.6520,-0.6264
-0.5931,-0.5698
-0.5390,-0.5177
-0.4893,-0.4697
-0.4437,-0.4258
-0.4023,-0.3857
-0.3674,-0.3508
-0.3375,-0.3195
-0.3028,-0.2858
-0.2685,-0.2523
-0.2344,-0.2191
-0.2007,-0.1863
-0.1672,-0.1536
-0.1333,-0.1206
-0.0983,-0.0868
-0.0584,-0.0506
-0.0152,-0.0108
 0.1016, 0.0296
 0.0233, 0.0153
 0.0053, 0.0117
 0.0074, 0.0168
 0.0157, 0.0263
 0.0276, 0.0386
 0.0420, 0.0531
 0.0587, 0.0695
 0.0779, 0.0878
 0.1001, 0.1076
 0.1264, 0.1291
 0.1586, 0.1518
 0.2012, 0.1745
 0.2583, 0.1950
 0.4167, 0.2055


Reynolds =,  900000,Mach =,    0,NCrit =, 9.0
  Alpha        Cd        Cl        Cm        XTr1      XTr2   TEHMom    Cpmn
 -7.000,    0.010, -0.311, -0.088,  0.887,  0.048, 0.0052,-2.7689
Cpi,Cpv
 0.4154, 0.2084
 0.2399, 0.1822
 0.1713, 0.1388
 0.1162, 0.1020
 0.0726, 0.0716
 0.0353, 0.0409
 0.0022,-0.0341
-0.0280,-0.1311
-0.0562,-0.1395
-0.0835,-0.1479
-0.1109,-0.1580
-0.1405,-0.1712
-0.1733,-0.1919
-0.2473,-0.2394
-0.2980,-0.2579
-0.3090,-0.2643
-0.2724,-0.2557
-0.2243,-0.2320
-0.2040,-0.2171
-0.1974,-0.2120
-0.1945,-0.2097
-0.1933,-0.2087
-0.1926,-0.2083
-0.1920,-0.2079
-0.1913,-0.2074
-0.1903,-0.2068
-0.1888,-0.2062
-0.1912,-0.2074
-0.1884,-0.2042
-0.1794,-0.1956
-0.1664,-0.1829
-0.1494,-0.1663
-0.1284,-0.1455
-0.1030,-0.1206
-0.0732,-0.0911
-0.0387,-0.0570
 0.0010,-0.0178
 0.0460, 0.0268
 0.0970, 0.0772
 0.1543, 0.1341
 0.2186, 0.1979
 0.2906, 0.2695
 0.3711, 0.3498
 0.4608, 0.4389
 0.5603, 0.5391
 0.6691, 0.6478
 0.7843, 0.7656
 0.8971, 0.8814
 0.9831, 0.9754
 0.9835, 0.9907
 0.7702, 0.8070
 0.1394, 0.2248
-0.9869,-0.8344
-2.2405,-2.0341
-2.9131,-2.6955
-2.9614,-2.7689
-2.7286,-2.5625
-2.4302,-2.2941
-2.1469,-2.0806
-1.8997,-1.9447
-1.6892,-1.8346
-1.5105,-1.3986
-1.3576,-1.2628
-1.2255,-1.1555
-1.1102,-1.0570
-1.0085,-0.9657
-0.9178,-0.8820
-0.8362,-0.8055
-0.7623,-0.7355
-0.6950,-0.6713
-0.6333,-0.6121
-0.5765,-0.5574
-0.5241,-0.5069
-0.4758,-0.4602
-0.4313,-0.4171
-0.3905,-0.3776
-0.3533,-0.3415
-0.3220,-0.3102
-0.2954,-0.2824
-0.2640,-0.2519
-0.2327,-0.2213
-0.2015,-0.1909
-0.1705,-0.1606
-0.1395,-0.1303
-0.1080,-0.0995
-0.0753,-0.0677
-0.0376,-0.0330
 0.0034, 0.0060
 0.1174, 0.0487
 0.0401, 0.0316
 0.0212, 0.0249
 0.0220, 0.0279
 0.0289, 0.0356
 0.0394, 0.0462
 0.0524, 0.0591
 0.0677, 0.0740
 0.0855, 0.0908
 0.1063, 0.1096
 0.1312, 0.1304
 0.1620, 0.1528
 0.2031, 0.1759
 0.2589, 0.1975
 0.4154, 0.2084


Reynolds =,  900000,Mach =,    0,NCrit =, 9.0
  Alpha        Cd        Cl        Cm        XTr1      XTr2   TEHMom    Cpmn
 -6.000,    0.009, -0.200, -0.088,  0.872,  0.072, 0.0057,-2.1610
Cpi,Cpv
 0.4145, 0.2111
 0.2366, 0.1835
 0.1662, 0.1377
 0.1093, 0.0976
 0.0638, 0.0642
 0.0246, 0.0369
-0.0104, 0.0010
-0.0425,-0.1211
-0.0728,-0.1674
-0.1022,-0.1757
-0.1318,-0.1847
-0.1638,-0.1967
-0.1992,-0.2149
-0.2771,-0.2616
-0.3293,-0.2801
-0.3410,-0.2872
-0.3038,-0.2798
-0.2559,-0.2585
-0.2372,-0.2463
-0.2328,-0.2436
-0.2321,-0.2436
-0.2333,-0.2451
-0.2352,-0.2472
-0.2373,-0.2495
-0.2394,-0.2519
-0.2414,-0.2543
-0.2432,-0.2569
-0.2492,-0.2616
-0.2501,-0.2619
-0.2448,-0.2569
-0.2356,-0.2480
-0.2225,-0.2351
-0.2054,-0.2183
-0.1842,-0.1973
-0.1585,-0.1721
-0.1283,-0.1422
-0.0931,-0.1073
-0.0525,-0.0671
-0.0061,-0.0211
 0.0467, 0.0312
 0.1066, 0.0906
 0.1744, 0.1580
 0.2512, 0.2343
 0.3381, 0.3211
 0.4365, 0.4189
 0.5474, 0.5304
 0.6704, 0.6534
 0.8014, 0.7867
 0.9250, 0.9138
 0.9985, 0.9962
 0.9190, 0.9339
 0.5013, 0.5496
-0.3759,-0.2857
-1.4573,-1.3227
-2.1325,-1.9952
-2.2873,-2.1610
-2.1749,-2.0731
-1.9782,-1.8953
-1.7744,-1.7102
-1.5884,-1.5492
-1.4254,-1.4246
-1.2839,-1.3288
-1.1608,-1.2114
-1.0530,-0.9838
-0.9577,-0.8988
-0.8727,-0.8285
-0.7961,-0.7626
-0.7267,-0.7000
-0.6634,-0.6411
-0.6052,-0.5862
-0.5515,-0.5350
-0.5018,-0.4873
-0.4558,-0.4429
-0.4131,-0.4017
-0.3737,-0.3634
-0.3374,-0.3282
-0.3042,-0.2960
-0.2766,-0.2684
-0.2533,-0.2441
-0.2250,-0.2167
-0.1967,-0.1891
-0.1684,-0.1613
-0.1400,-0.1336
-0.1115,-0.1057
-0.0824,-0.0772
-0.0519,-0.0474
-0.0164,-0.0143
 0.0224, 0.0237
 0.1336, 0.0689
 0.0573, 0.0488
 0.0375, 0.0391
 0.0370, 0.0402
 0.0427, 0.0461
 0.0518, 0.0551
 0.0634, 0.0664
 0.0773, 0.0798
 0.0937, 0.0951
 0.1131, 0.1126
 0.1365, 0.1324
 0.1659, 0.1543
 0.2055, 0.1776
 0.2600, 0.2001
 0.4145, 0.2111


Reynolds =,  900000,Mach =,    0,NCrit =, 9.0
  Alpha        Cd        Cl        Cm        XTr1      XTr2   TEHMom    Cpmn
 -5.000,    0.008, -0.088, -0.088,  0.859,  0.116, 0.0062,-1.6017
Cpi,Cpv
 0.4140, 0.2131
 0.2337, 0.1846
 0.1616, 0.1369
 0.1029, 0.0939
 0.0556, 0.0571
 0.0145, 0.0269
-0.0224,-0.0018
-0.0565,-0.0677
-0.0888,-0.1959
-0.1203,-0.2044
-0.1521,-0.2128
-0.1866,-0.2234
-0.2247,-0.2395
-0.3063,-0.2842
-0.3602,-0.3024
-0.3726,-0.3101
-0.3349,-0.3039
-0.2871,-0.2853
-0.2701,-0.2758
-0.2678,-0.2754
-0.2695,-0.2780
-0.2732,-0.2820
-0.2777,-0.2867
-0.2826,-0.2918
-0.2877,-0.2971
-0.2928,-0.3027
-0.2980,-0.3086
-0.3078,-0.3167
-0.3125,-0.3208
-0.3112,-0.3196
-0.3060,-0.3146
-0.2970,-0.3059
-0.2842,-0.2933
-0.2674,-0.2767
-0.2464,-0.2559
-0.2209,-0.2307
-0.1906,-0.2007
-0.1552,-0.1655
-0.1141,-0.1248
-0.0667,-0.0777
-0.0124,-0.0238
 0.0499, 0.0381
 0.1212, 0.1090
 0.2033, 0.1908
 0.2978, 0.2846
 0.4070, 0.3944
 0.5327, 0.5189
 0.6747, 0.6627
 0.8256, 0.8144
 0.9576, 0.9513
 0.9919, 0.9949
 0.7653, 0.7877
 0.1238, 0.1731
-0.7810,-0.7008
-1.4370,-1.3528
-1.6742,-1.5953
-1.6638,-1.6017
-1.5565,-1.5063
-1.4239,-1.3846
-1.2933,-1.2633
-1.1737,-1.1521
-1.0667,-1.0543
-0.9713,-0.9702
-0.8862,-0.8988
-0.8097,-0.8378
-0.7405,-0.7524
-0.6774,-0.6389
-0.6196,-0.5840
-0.5662,-0.5394
-0.5168,-0.4967
-0.4709,-0.4551
-0.4281,-0.4153
-0.3881,-0.3775
-0.3509,-0.3420
-0.3164,-0.3088
-0.2845,-0.2780
-0.2554,-0.2498
-0.2312,-0.2258
-0.2110,-0.2049
-0.1859,-0.1806
-0.1606,-0.1559
-0.1350,-0.1309
-0.1092,-0.1057
-0.0832,-0.0801
-0.0564,-0.0539
-0.0281,-0.0261
 0.0052, 0.0052
 0.0419, 0.0419
 0.1502, 0.0896
 0.0749, 0.0666
 0.0543, 0.0541
 0.0526, 0.0534
 0.0568, 0.0576
 0.0646, 0.0650
 0.0748, 0.0748
 0.0873, 0.0865
 0.1023, 0.1003
 0.1203, 0.1164
 0.1424, 0.1350
 0.1702, 0.1561
 0.2084, 0.1791
 0.2615, 0.2022
 0.4140, 0.2131


Reynolds =,  900000,Mach =,    0,NCrit =, 9.0
  Alpha        Cd        Cl        Cm        XTr1      XTr2   TEHMom    Cpmn
 -4.000,    0.007,  0.025, -0.089,  0.847,  0.189, 0.0067,-1.1598
Cpi,Cpv
 0.4138, 0.2148
 0.2313, 0.1857
 0.1576, 0.1366
 0.0970, 0.0911
 0.0479, 0.0514
 0.0050, 0.0180
-0.0339,-0.0100
-0.0699,-0.0485
-0.1043,-0.1843
